Customer_ID,Country,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Credit_Score,Monthly_Income,Debt_to_Income_Ratio,Employment_Length_Years,Current_Employment_Status,Number_of_Dependents,Loan_Status,Days_Past_Due,Previous_Loans,Previous_Defaults,Monthly_Payment,Risk_Score
CUST000581,India,Business,220.0,20.28,24,614,586.077,0.149,4.7,Business Owner,4,Completed,0.0,0,1,11.025666666666668,20.0
CUST000582,USA,Personal,2487.89,17.67,12,644,3931.18,0.363,5.3,Employed,4,Late,70.0,5,0,243.95834691666667,104.6
CUST000583,USA,Personal,9761.15,33.69,24,549,2930.82,0.129,0.8,Employed,5,Completed,0.0,2,0,543.7367264583332,66.0
CUST000584,India,Education,8035.22,21.13,3,598,402.885,0.155,2.5,Employed,1,Completed,0.0,0,1,3244.3539953333334,6.8
CUST000585,India,Emergency,9599.81,26.16,12,803,1103.649,0.21,19.7,Self-Employed,0,Defaulted,164.0,2,0,1009.2600246666666,177.8
CUST000586,India,Education,4929.76,37.92,24,716,669.8580000000001,0.332,6.3,Self-Employed,4,Active,0.0,1,0,283.29687466666667,79.9
CUST000587,USA,Emergency,1186.39,27.82,24,558,4631.21,0.317,2.3,Business Owner,5,Active,0.0,5,0,63.18515408333334,85.6
CUST000588,India,Emergency,5524.8,14.74,6,490,894.8789999999999,0.5,2.1,Self-Employed,0,Completed,0.0,1,0,1056.52592,19.5
CUST000589,USA,Personal,4598.34,12.12,6,617,3632.62,0.47,14.4,Self-Employed,4,Active,0.0,5,0,859.276468,136.7
CUST000590,Nigeria,Education,8459.14,16.22,6,629,738.724,0.313,17.1,Self-Employed,4,Late,62.0,5,0,1638.5354179999997,167.1
CUST000591,USA,Education,1071.02,25.67,12,700,2220.16,0.267,5.1,Self-Employed,5,Defaulted,175.0,0,1,112.1625695,18.8
CUST000592,USA,Emergency,4933.59,20.53,3,596,2370.08,0.258,0.4,Business Owner,5,Active,0.0,2,1,1982.1520090000001,5.8
CUST000593,Nigeria,Education,1585.48,19.759999999999998,3,701,1829.98,0.487,4.5,Employed,2,Active,0.0,5,0,632.923616,93.9
CUST000594,USA,Business,3314.29,34.82,6,844,6895.94,0.126,1.1,Business Owner,3,Late,89.0,2,0,744.7209630000001,97.3
CUST000595,India,Business,7399.84,27.83,6,732,597.9119999999999,0.106,2.1,Self-Employed,3,Defaulted,156.0,5,1,1576.535912,73.1
CUST000596,India,Education,4812.58,19.77,6,645,1532.187,0.498,8.6,Employed,0,Late,61.0,2,0,960.6711776666666,77.7
CUST000597,USA,Education,3821.29,22.02,24,632,1007.43,0.339,4.6,Employed,3,Completed,0.0,1,0,194.28075241666667,62.3
CUST000598,India,Emergency,4005.32,32.03,6,614,492.222,0.165,10.3,Employed,0,Completed,0.0,0,0,881.3706660000001,96.4
CUST000599,USA,Business,4648.52,10.13,24,768,1845.69,0.218,5.1,Business Owner,4,Active,0.0,5,1,213.3089615,80.5
CUST000600,India,Business,7871.66,20.689999999999998,3,587,454.76099999999997,0.566,18.8,Employed,2,Defaulted,120.0,3,0,3166.768818,126.1
CUST000601,India,Personal,8931.64,35.6,12,655,405.141,0.53,18.1,Business Owner,2,Completed,0.0,2,0,1009.2753200000001,123.0
CUST000602,USA,Emergency,9557.81,20.87,12,655,3664.69,0.455,11.3,Business Owner,4,Late,1.0,2,0,962.7104122499999,96.5
CUST000603,India,Personal,7890.34,28.3,12,600,803.514,0.341,7.1,Self-Employed,5,Completed,0.0,3,2,843.6088516666667,-8.6
CUST000604,USA,Business,3222.53,20.12,12,513,3603.65,0.36,7.6,Self-Employed,1,Completed,0.0,0,0,322.57525300000003,53.3
CUST000605,India,Emergency,6912.53,14.23,24,682,1263.024,0.588,8.2,Employed,1,Late,89.0,2,0,329.00762579166667,70.4
CUST000606,India,Education,4432.27,17.64,24,644,1021.305,0.583,14.6,Employed,3,Active,0.0,0,0,217.2551011666667,79.1
CUST000607,Nigeria,Emergency,2621.24,28.48,6,700,1656.712,0.208,9.0,Self-Employed,5,Defaulted,122.0,2,0,561.2948586666665,114.2
CUST000608,Nigeria,Education,8424.63,21.86,24,597,1151.64,0.506,17.1,Business Owner,0,Active,0.0,4,0,427.76058824999996,134.6
CUST000609,USA,Education,480.42,9.4,6,772,1646.66,0.199,18.9,Business Owner,2,Late,66.0,2,2,87.59658000000002,71.8
CUST000610,Nigeria,Emergency,9027.44,39.620000000000005,6,562,2023.564,0.207,6.7,Self-Employed,3,Completed,0.0,4,0,2100.685288,109.0
CUST000611,USA,Education,4668.63,35.47,12,821,2220.4,0.438,11.2,Business Owner,4,Defaulted,177.0,5,0,527.0494217500001,144.3
CUST000612,Nigeria,Personal,6408.29,38.21,24,475,746.884,0.303,1.9,Self-Employed,5,Active,0.0,0,0,369.037400375,26.7
CUST000613,India,Business,6627.6,36.91,24,693,818.169,0.566,4.0,Self-Employed,2,Late,32.0,2,0,378.07696500000003,52.7
CUST000614,USA,Education,8961.67,14.78,6,698,1888.61,0.145,8.3,Employed,0,Completed,0.0,1,0,1714.3674709999998,106.8
CUST000615,USA,Personal,6403.03,34.9,6,570,2419.42,0.356,4.1,Employed,0,Completed,0.0,1,0,1439.6145783333332,51.9
CUST000616,India,Education,6177.94,18.509999999999998,3,692,1062.153,0.559,17.5,Self-Employed,1,Active,0.0,3,1,2440.492231333333,80.8
CUST000617,USA,Business,759.86,34.64,3,778,3548.11,0.552,3.2,Employed,3,Late,13.0,1,0,341.025168,48.6
CUST000618,USA,Personal,5232.24,35.85,6,428,1902.81,0.178,9.1,Self-Employed,4,Completed,0.0,4,0,1184.66634,110.5
CUST000619,Nigeria,Business,1586.67,35.93,3,700,934.356,0.283,12.1,Business Owner,2,Completed,0.0,1,0,718.920177,112.2
CUST000620,USA,Business,7400.59,35.47,3,401,5100.87,0.41,13.8,Business Owner,0,Defaulted,90.0,1,0,3341.859757666667,78.1
CUST000621,India,Personal,5171.0,28.95,6,553,1146.222,0.18,7.7,Business Owner,2,Completed,0.0,1,0,1111.3340833333332,85.8
CUST000622,Nigeria,Personal,6834.26,23.27,6,813,3365.196,0.584,17.4,Business Owner,4,Active,0.0,2,0,1404.0987169999999,129.9
CUST000623,Nigeria,Personal,512.56,28.24,24,592,2151.184,0.557,11.4,Self-Employed,2,Late,33.0,3,0,27.38778933333333,90.5
CUST000624,India,Emergency,939.44,29.62,6,533,1584.738,0.183,8.8,Business Owner,3,Late,32.0,0,0,202.9503546666667,79.0
CUST000625,India,Personal,7191.6,15.05,6,630,446.79299999999995,0.161,1.3,Business Owner,1,Defaulted,133.0,3,0,1378.9893000000002,83.4
CUST000626,Nigeria,Personal,813.63,33.43,12,857,1746.9720000000002,0.143,9.3,Business Owner,2,Late,56.0,4,0,90.46887575,157.9
CUST000627,USA,Personal,805.44,35.47,24,467,2902.85,0.555,16.4,Business Owner,5,Active,0.0,2,0,45.463732,93.2
CUST000628,Nigeria,Personal,219.87,21.32,24,545,905.256,0.197,12.3,Self-Employed,1,Completed,0.0,5,1,11.1144285,96.3
CUST000629,India,Education,9569.36,35.19,24,800,972.6599999999999,0.308,16.6,Business Owner,4,Defaulted,104.0,2,0,539.0340743333335,152.2
CUST000630,Nigeria,Emergency,7401.33,41.42,12,836,1912.784,0.324,9.9,Employed,1,Late,24.0,1,1,872.2467405000001,60.7
CUST000631,India,Business,3597.19,39.42,6,640,1148.7659999999998,0.4,2.4,Employed,2,Defaulted,126.0,1,0,835.8670496666667,46.0
CUST000632,Nigeria,Personal,3035.7,42.88,24,526,768.524,0.136,0.3,Employed,2,Defaulted,116.0,4,0,180.72534,80.5
CUST000633,USA,Education,3562.06,22.6,24,860,4320.95,0.213,6.1,Employed,5,Late,4.0,5,0,181.96189833333332,145.2
CUST000634,Nigeria,Education,7769.07,43.36,3,809,866.892,0.566,14.0,Employed,0,Defaulted,137.0,2,0,3712.5795839999996,114.3
CUST000635,Nigeria,Education,6647.57,37.2,24,718,1328.824,0.554,15.8,Employed,5,Late,88.0,5,0,380.01941833333336,145.4
CUST000636,India,Business,1933.44,17.53,6,569,768.432,0.491,5.9,Self-Employed,2,Active,0.0,0,0,378.728672,37.3
CUST000637,India,Personal,1823.68,26.35,6,645,801.588,0.11,9.9,Employed,1,Late,23.0,3,0,384.0366133333334,133.0
CUST000638,India,Emergency,1074.12,33.11,3,634,1311.7920000000001,0.264,8.4,Business Owner,5,Completed,0.0,2,0,476.58704399999993,99.0
CUST000639,Nigeria,Emergency,6637.0,22.93,24,683,708.828,0.414,8.2,Employed,5,Late,29.0,5,0,339.95267083333334,117.9
CUST000640,USA,Education,7667.29,25.94,24,795,7884.05,0.238,4.6,Self-Employed,0,Completed,0.0,0,2,402.34104275000004,-21.3
CUST000641,India,Business,2723.96,31.66,24,738,359.77799999999996,0.555,2.7,Employed,2,Defaulted,116.0,0,0,149.43190566666667,31.8
CUST000642,India,Business,307.36,17.560000000000002,12,542,663.276,0.417,3.9,Business Owner,2,Late,21.0,3,0,30.11103466666667,62.0
CUST000643,Nigeria,Business,913.5,31.82,24,788,1434.848,0.136,1.1,Business Owner,4,Completed,0.0,0,0,50.1739875,70.7
CUST000644,India,Emergency,9681.81,34.61,6,681,1197.732,0.555,4.0,Self-Employed,0,Late,30.0,4,2,2172.1140735,-27.4
CUST000645,USA,Education,3024.9,21.97,6,719,2834.9,0.579,0.2,Self-Employed,4,Late,20.0,0,0,614.911755,15.0
CUST000646,USA,Personal,7715.31,8.34,12,797,2896.63,0.139,12.5,Self-Employed,4,Late,16.0,5,0,696.5639044999999,178.3
CUST000647,India,Emergency,6284.17,13.25,12,539,1098.0629999999999,0.366,6.3,Self-Employed,4,Active,0.0,4,0,593.06854375,88.8
CUST000648,India,Education,3881.2,23.0,24,646,796.7099999999999,0.252,19.5,Employed,3,Completed,0.0,0,0,198.91149999999996,136.9
CUST000649,Nigeria,Education,2136.3,41.93,3,597,2392.9919999999997,0.296,3.9,Employed,4,Active,0.0,1,0,1010.6835300000001,59.6
CUST000650,USA,Personal,1301.73,14.4,12,493,4535.43,0.19,6.9,Business Owner,5,Active,0.0,0,0,124.09826000000002,64.8
CUST000651,USA,Personal,6188.63,25.76,12,685,4611.98,0.389,7.2,Self-Employed,1,Completed,0.0,4,1,648.568424,55.6
CUST000652,India,Personal,7768.87,19.22,24,901,551.67,0.579,0.2,Self-Employed,5,Late,67.0,0,2,385.91861724999995,-66.8
CUST000653,Nigeria,Business,6474.65,25.01,24,466,1145.98,0.352,16.8,Employed,5,Active,0.0,0,0,337.24833187499996,95.4
CUST000654,USA,Personal,5349.99,31.75,12,647,2565.14,0.141,0.6,Self-Employed,2,Active,0.0,0,1,587.3843187499999,3.6
CUST000655,USA,Education,515.32,28.41,3,714,1802.99,0.41,18.8,Business Owner,3,Active,0.0,4,0,220.57413733333337,164.4
CUST000656,Nigeria,Personal,9688.04,18.67,12,662,1427.66,0.27,17.8,Business Owner,4,Late,49.0,0,1,958.0664223333334,78.2
CUST000657,Nigeria,Education,8007.27,28.0,24,639,911.3120000000001,0.528,10.7,Self-Employed,2,Active,0.0,3,0,427.05440000000004,94.6
CUST000658,USA,Emergency,2998.94,8.82,24,520,4136.9,0.317,10.9,Business Owner,0,Defaulted,101.0,5,0,135.97693783333335,124.8
CUST000659,USA,Business,9801.71,21.46,12,673,1745.69,0.196,13.1,Business Owner,0,Completed,0.0,3,1,992.0964138333333,93.2
CUST000660,Nigeria,Emergency,6058.63,34.55,3,574,2816.4400000000005,0.196,7.7,Employed,2,Defaulted,156.0,4,1,2717.295555,66.3
CUST000661,USA,Emergency,5865.98,11.32,12,431,1904.23,0.484,12.9,Business Owner,1,Late,58.0,1,0,544.1674113333332,69.2
CUST000662,India,Education,7505.92,21.09,12,769,997.9259999999999,0.233,0.9,Self-Employed,2,Active,0.0,3,0,757.4098773333334,88.1
CUST000663,India,Emergency,8136.52,24.14,24,746,1328.7,0.484,1.1,Self-Employed,2,Completed,0.0,5,0,420.86149700000004,81.7
CUST000664,Nigeria,Education,6599.14,41.75,3,655,896.4040000000001,0.203,9.1,Business Owner,3,Active,0.0,2,1,3118.0936500000003,60.7
CUST000665,Nigeria,Personal,1368.15,43.81,6,673,1826.112,0.261,11.0,Self-Employed,0,Late,44.0,5,0,327.9227525,146.2
CUST000666,Nigeria,Personal,3448.85,17.259999999999998,3,757,644.916,0.333,17.8,Employed,0,Completed,0.0,3,0,1348.0405033333334,161.4
CUST000667,India,Education,9288.03,34.31,12,672,1848.4199999999998,0.572,2.1,Business Owner,4,Defaulted,119.0,2,0,1039.5627577500002,40.5
CUST000668,USA,Personal,2323.69,18.41,12,740,3002.12,0.566,16.5,Business Owner,5,Completed,0.0,4,0,229.29011074999997,139.9
CUST000669,India,Business,3784.45,23.99,12,620,663.693,0.203,4.2,Business Owner,2,Active,0.0,5,0,391.02829625,112.7
CUST000670,USA,Emergency,4377.56,29.12,3,781,2566.78,0.279,7.9,Self-Employed,2,Completed,0.0,1,0,1884.101824,99.7
CUST000671,India,Business,4450.11,38.72,24,682,1340.0819999999999,0.175,6.3,Self-Employed,1,Late,25.0,2,0,257.21635799999996,102.2
CUST000672,USA,Emergency,6168.1,34.63,12,669,2225.58,0.355,8.0,Business Owner,0,Late,23.0,2,0,692.0094191666667,91.4
CUST000673,India,Personal,9436.45,29.16,12,523,614.832,0.33,3.0,Self-Employed,1,Completed,0.0,5,0,1015.6765683333334,84.3
CUST000674,Nigeria,Business,2482.86,26.0,3,679,1067.356,0.55,10.1,Self-Employed,3,Late,59.0,3,0,1042.8012,93.4
CUST000675,India,Personal,1302.86,35.05,6,567,496.48199999999997,0.565,16.0,Business Owner,4,Late,1.0,2,0,293.25207166666667,100.2
CUST000676,USA,Emergency,2054.96,15.03,6,586,7407.68,0.292,8.8,Business Owner,1,Late,15.0,4,0,393.9700813333334,113.4
CUST000677,India,Education,8880.56,28.79,24,568,673.731,0.346,9.8,Self-Employed,0,Defaulted,176.0,5,0,476.55305100000004,121.2
CUST000678,India,Education,6493.53,23.04,24,543,1355.3790000000001,0.548,17.0,Business Owner,3,Active,0.0,4,0,332.901638,124.5
CUST000679,India,Business,2930.48,31.39,12,862,993.03,0.503,14.1,Business Owner,2,Late,81.0,5,0,320.8631393333333,156.4
CUST000680,Nigeria,Personal,8177.87,22.73,3,783,728.832,0.102,9.8,Business Owner,3,Completed,0.0,4,0,3345.5666170000004,157.1
CUST000681,India,Personal,8627.56,18.36,12,842,891.63,0.26,5.2,Business Owner,5,Late,81.0,3,0,850.9650013333334,114.2
CUST000682,Nigeria,Business,8480.49,41.71,24,528,1764.6560000000002,0.311,17.7,Self-Employed,1,Defaulted,155.0,5,0,500.73759912500003,160.2
CUST000683,Nigeria,Education,9197.37,18.85,3,657,1085.264,0.215,11.5,Business Owner,0,Completed,0.0,1,1,3643.691415,61.7
CUST000684,India,Emergency,2597.19,27.17,3,521,1623.897,0.2,4.4,Employed,1,Active,0.0,3,0,1100.9488410000001,84.1
CUST000685,India,Business,7574.92,19.18,24,580,1490.3790000000001,0.119,5.4,Business Owner,2,Completed,0.0,4,2,376.1579023333333,13.1
CUST000686,India,Emergency,4659.34,14.09,6,558,1415.85,0.422,16.1,Employed,2,Completed,0.0,5,0,885.973501,144.1
CUST000687,USA,Education,8435.79,9.01,6,774,2368.88,0.231,0.9,Business Owner,0,Completed,0.0,3,1,1532.6424465000002,38.8
CUST000688,India,Personal,7312.06,17.91,3,610,521.184,0.126,19.8,Employed,5,Completed,0.0,4,0,2873.883315333334,187.4
CUST000689,Nigeria,Education,7786.83,40.27,12,757,877.3600000000001,0.215,2.6,Employed,4,Late,52.0,0,0,910.21553675,67.2
CUST000690,India,Business,6596.0,20.91,6,710,986.484,0.501,15.9,Business Owner,3,Active,0.0,0,1,1329.2039333333335,50.4
CUST000691,USA,Personal,1856.54,34.61,12,880,3916.26,0.526,7.9,Business Owner,3,Late,58.0,2,0,208.2573745,94.9
CUST000692,India,Business,5495.77,29.29,6,502,301.944,0.342,9.8,Business Owner,2,Defaulted,96.0,1,0,1184.2468388333334,75.0
CUST000693,USA,Business,9848.23,20.23,6,776,2968.89,0.308,17.6,Employed,1,Defaulted,123.0,0,0,1973.421154833333,134.8
CUST000694,USA,Education,9380.14,24.24,12,765,3226.15,0.589,8.3,Self-Employed,1,Completed,0.0,4,2,971.1571613333332,-0.9
CUST000695,India,Business,527.42,27.47,24,553,778.41,0.2,10.7,Self-Employed,5,Late,41.0,3,0,28.012594749999995,118.8
CUST000696,Nigeria,Education,1731.67,37.25,6,751,2274.116,0.208,1.0,Business Owner,4,Late,44.0,5,0,396.1195125,109.3
CUST000697,USA,Personal,1404.11,15.91,6,684,3680.82,0.246,0.0,Self-Employed,1,Active,0.0,3,0,271.2506501666666,73.8
CUST000698,India,Education,7287.2,22.89,12,627,1721.7959999999998,0.186,4.9,Self-Employed,3,Active,0.0,2,0,746.2700066666666,88.6
CUST000699,India,Personal,8196.07,38.03,24,568,802.7520000000001,0.29,13.6,Business Owner,1,Active,0.0,3,0,471.37647587500004,125.8
CUST000700,Nigeria,Education,2213.76,42.5,6,578,1905.4,0.555,2.4,Employed,4,Late,4.0,0,0,525.7680000000001,14.3
CUST000701,USA,Emergency,5107.94,32.99,6,855,6751.59,0.408,2.3,Business Owner,3,Active,0.0,3,1,1132.174901,36.2
CUST000702,USA,Emergency,8422.96,19.74,24,650,5743.63,0.306,8.2,Self-Employed,1,Active,0.0,0,0,420.23551266666664,75.4
CUST000703,India,Business,7354.74,34.85,6,728,517.989,0.567,13.0,Employed,3,Active,0.0,0,0,1652.977815,81.1
CUST000704,India,Education,5468.15,26.34,24,571,787.758,0.124,14.2,Self-Employed,2,Completed,0.0,1,0,287.85252958333336,125.7
CUST000705,Nigeria,Education,5944.44,29.93,24,572,1003.3760000000001,0.205,3.6,Employed,2,Defaulted,121.0,2,0,321.81712050000004,74.7
CUST000706,Nigeria,Personal,5132.77,21.73,12,758,1522.848,0.383,1.6,Self-Employed,5,Defaulted,128.0,4,0,520.6767434166667,85.5
CUST000707,USA,Business,3045.73,24.55,3,515,4201.42,0.408,18.8,Business Owner,2,Late,77.0,0,0,1264.4855716666668,104.7
CUST000708,USA,Education,5693.72,13.21,24,608,1959.71,0.12,5.2,Self-Employed,1,Late,68.0,5,0,268.57751716666667,124.8
CUST000709,India,Business,6919.96,22.28,12,653,925.14,0.302,17.1,Self-Employed,4,Completed,0.0,2,0,705.143924,140.6
CUST000710,USA,Emergency,8745.9,31.94,3,661,1085.76,0.425,17.3,Employed,3,Defaulted,132.0,4,0,3846.4468199999997,150.1
CUST000711,Nigeria,Education,6399.28,21.8,6,632,2452.056,0.449,15.5,Self-Employed,0,Active,0.0,5,0,1299.0538399999998,145.8
CUST000712,Nigeria,Education,7635.1,17.990000000000002,3,690,922.9000000000001,0.419,3.4,Business Owner,2,Active,0.0,3,0,3002.8848300000004,74.1
CUST000713,India,Business,1684.71,14.93,24,719,919.62,0.26,16.4,Business Owner,2,Late,7.0,2,0,80.67655012499999,147.9
CUST000714,Nigeria,Education,4669.42,42.34,24,723,1021.3520000000001,0.147,15.4,Business Owner,0,Defaulted,132.0,5,0,276.93551783333334,184.6
CUST000715,Nigeria,Business,192.38,30.19,24,551,2114.8160000000003,0.314,11.9,Employed,0,Late,46.0,2,0,10.435813416666667,103.2
CUST000716,Nigeria,Education,2542.12,27.46,24,622,288.576,0.164,6.7,Employed,1,Late,9.0,2,1,135.00775633333333,49.3
CUST000717,Nigeria,Personal,7291.97,38.7,24,769,1182.5200000000002,0.574,5.3,Self-Employed,3,Active,0.0,3,0,421.41509958333336,76.0
CUST000718,India,Business,9918.92,36.4,12,739,848.202,0.338,2.4,Self-Employed,2,Active,0.0,3,0,1127.4505733333333,82.1
CUST000719,India,Education,1081.86,22.3,24,513,712.8059999999999,0.259,10.2,Self-Employed,4,Defaulted,167.0,2,0,55.1297825,96.4
CUST000720,USA,Emergency,4074.79,27.42,12,685,7066.45,0.483,11.7,Employed,1,Late,87.0,5,1,432.6747848333334,78.7
CUST000721,Nigeria,Education,8020.7,37.59,6,452,765.128,0.349,7.2,Employed,1,Completed,0.0,1,0,1839.2801883333334,56.3
CUST000722,USA,Emergency,2119.95,26.33,24,655,4384.79,0.255,9.5,Self-Employed,4,Defaulted,92.0,0,1,111.58886812499999,37.5
CUST000723,India,Emergency,5595.34,17.240000000000002,24,840,1068.651,0.506,7.3,Employed,4,Late,33.0,3,0,273.33235900000005,99.9
CUST000724,India,Personal,7357.41,37.52,3,555,1680.399,0.534,12.8,Employed,5,Defaulted,135.0,1,1,3372.636744,26.1
CUST000725,India,Business,6198.26,28.09,6,567,640.617,0.437,18.0,Business Owner,4,Defaulted,121.0,3,0,1323.2252056666666,133.0
CUST000726,India,Education,1961.44,20.91,24,726,619.89,0.123,3.3,Business Owner,0,Defaulted,132.0,2,0,98.81571266666668,96.8
CUST000727,India,Personal,3618.31,24.91,24,496,1546.983,0.383,7.6,Self-Employed,2,Completed,0.0,1,0,188.3179592083333,59.3
CUST000728,India,Education,7859.54,14.05,6,587,1106.202,0.482,2.8,Self-Employed,5,Completed,0.0,5,2,1493.9675616666666,-25.5
CUST000729,India,Emergency,5586.84,16.58,12,710,413.046,0.168,12.5,Business Owner,0,Active,0.0,5,0,542.7615059999999,166.7
CUST000730,Nigeria,Business,151.77,37.44,24,587,910.556,0.214,14.6,Employed,5,Active,0.0,4,0,8.691362000000002,150.3
CUST000731,USA,Education,7633.81,8.0,3,626,3616.24,0.541,18.6,Self-Employed,2,Late,33.0,0,0,2748.1716,101.5
CUST000732,India,Education,449.58,24.66,24,724,1359.549,0.11,5.6,Self-Employed,5,Defaulted,170.0,0,0,23.3519345,89.4
CUST000733,Nigeria,Emergency,7482.76,30.63,3,692,849.0280000000001,0.476,19.0,Self-Employed,0,Late,84.0,3,0,3258.2431293333334,146.6
CUST000734,Nigeria,Education,2104.56,17.53,3,677,277.712,0.337,1.3,Employed,3,Active,0.0,0,0,824.496456,40.5
CUST000735,USA,Education,9584.93,35.25,24,616,3872.33,0.323,12.1,Business Owner,2,Completed,0.0,4,0,540.1507427083334,129.8
CUST000736,India,Emergency,3742.61,19.33,24,687,485.835,0.104,1.1,Self-Employed,1,Active,0.0,5,1,186.08568804166669,63.8
CUST000737,USA,Personal,3336.62,16.52,3,638,1087.17,0.51,17.9,Business Owner,2,Late,4.0,1,0,1295.943208,112.3
CUST000738,India,Emergency,1573.99,21.51,6,696,216.99299999999997,0.28,10.6,Business Owner,2,Active,0.0,1,0,318.7592081666667,104.6
CUST000739,Nigeria,Personal,3125.48,22.45,6,600,1791.304,0.37,13.4,Employed,2,Late,65.0,5,0,637.8583766666667,140.0
CUST000740,Nigeria,Business,8778.84,16.04,24,632,1271.584,0.439,16.6,Employed,3,Late,34.0,2,1,424.45691400000004,72.3
CUST000741,Nigeria,Personal,9963.71,36.42,12,551,1065.16,0.451,3.0,Employed,0,Late,85.0,5,0,1132.7077651666666,75.0
CUST000742,Nigeria,Personal,3746.26,43.07,6,646,2388.0240000000003,0.578,0.8,Employed,1,Late,88.0,1,0,893.2956970000001,20.8
CUST000743,USA,Business,4541.25,14.28,24,569,4099.67,0.366,17.6,Employed,0,Active,0.0,3,2,216.23918749999999,38.3
CUST000744,India,Personal,7248.5,31.57,6,539,2006.5589999999997,0.3,6.3,Employed,5,Late,79.0,4,0,1589.4752416666668,95.4
CUST000745,India,Emergency,8873.34,33.769999999999996,12,676,445.707,0.577,2.6,Self-Employed,5,Late,64.0,5,0,989.1555764999999,72.9
CUST000746,USA,Personal,5971.14,31.76,24,671,2929.9,0.421,9.4,Business Owner,5,Defaulted,92.0,2,0,327.81558600000005,92.0
CUST000747,India,Business,3976.1,24.83,12,728,398.484,0.249,12.0,Employed,0,Late,25.0,3,2,413.61380249999996,37.9
CUST000748,Nigeria,Emergency,4184.96,24.48,24,607,1063.18,0.163,0.6,Self-Employed,4,Active,0.0,5,0,217.05992533333335,97.4
CUST000749,India,Business,6986.62,22.11,12,691,789.753,0.521,5.5,Business Owner,3,Late,55.0,3,0,710.9468068333334,74.5
CUST000750,Nigeria,Business,131.86,35.95,6,705,1631.112,0.281,0.7,Employed,4,Completed,0.0,5,0,29.87727833333334,95.9
CUST000751,USA,Education,6233.93,30.87,6,694,3049.65,0.43,8.4,Employed,5,Completed,0.0,3,0,1359.7240318333334,98.4
CUST000752,India,Education,3619.38,18.09,12,567,1221.3719999999998,0.335,17.9,Self-Employed,3,Late,9.0,0,2,356.17715350000003,12.7
CUST000753,USA,Business,7962.55,18.39,12,665,4237.46,0.199,19.7,Business Owner,0,Completed,0.0,3,0,785.5719120833332,175.1
CUST000754,India,Business,1020.61,38.25,12,686,2626.7219999999998,0.401,12.7,Employed,5,Completed,0.0,0,0,117.58277708333334,92.0
CUST000755,Nigeria,Business,5923.2,38.59,24,651,1018.4760000000001,0.13,3.2,Business Owner,0,Active,0.0,1,1,342.04011999999994,28.1
CUST000756,USA,Education,4861.63,35.58,6,441,1862.15,0.307,18.1,Self-Employed,3,Defaulted,163.0,0,0,1098.5663256666667,103.9
CUST000757,India,Education,6459.02,34.120000000000005,24,666,1011.378,0.373,10.3,Employed,0,Completed,0.0,3,0,360.95156766666673,110.8
CUST000758,Nigeria,Personal,742.05,27.01,6,871,798.368,0.318,3.1,Business Owner,0,Completed,0.0,4,1,157.07961749999998,60.8
CUST000759,USA,Personal,5841.84,24.54,3,614,6254.02,0.474,18.4,Self-Employed,1,Defaulted,152.0,4,0,2425.142512,146.0
CUST000760,USA,Business,5658.7,26.51,24,577,2587.35,0.514,15.1,Self-Employed,4,Defaulted,129.0,1,0,298.28422374999997,91.8
CUST000761,India,Emergency,5650.53,15.2,6,687,674.007,0.486,14.6,Employed,4,Completed,0.0,3,0,1084.90176,123.1
CUST000762,India,Emergency,6074.53,28.25,6,681,706.533,0.119,14.2,Business Owner,4,Late,17.0,0,0,1298.4307875,127.2
CUST000763,India,Education,6797.03,32.86,24,769,1280.7959999999998,0.197,4.0,Employed,2,Completed,0.0,4,1,376.2722524166666,67.2
CUST000764,Nigeria,Education,8069.39,20.68,24,524,1101.948,0.368,4.2,Employed,1,Late,21.0,5,0,405.7558271666667,86.6
CUST000765,India,Education,2771.23,34.86,6,723,648.846,0.567,13.8,Business Owner,5,Late,60.0,2,0,622.8801296666667,104.6
CUST000766,USA,Business,8267.99,24.35,24,709,6854.6,0.517,4.4,Business Owner,5,Late,13.0,3,0,428.385231875,71.2
CUST000767,USA,Emergency,5032.73,34.66,12,636,1942.86,0.521,8.8,Business Owner,5,Defaulted,107.0,5,0,564.7561848333334,105.5
CUST000768,India,Personal,862.88,14.19,24,684,910.332,0.252,15.6,Self-Employed,4,Completed,0.0,5,1,41.05511133333333,121.2
CUST000769,India,Business,679.65,20.43,24,753,1239.1499999999999,0.315,15.7,Self-Employed,4,Completed,0.0,3,0,34.104270625,152.3
CUST000770,USA,Personal,3408.96,24.84,24,737,1318.61,0.335,9.1,Business Owner,1,Active,0.0,2,1,177.322736,55.7
CUST000771,Nigeria,Personal,7870.48,24.3,6,536,1516.0120000000002,0.179,15.8,Self-Employed,0,Defaulted,156.0,4,0,1630.5011066666664,154.7
CUST000772,India,Business,7106.04,33.0,12,732,527.67,0.116,16.8,Employed,4,Active,0.0,2,0,787.5861,165.6
CUST000773,India,Personal,7907.29,34.25,3,644,1349.403,0.573,13.1,Business Owner,5,Active,0.0,1,0,3538.5122750000005,82.6
CUST000774,USA,Emergency,5220.96,10.87,3,657,1842.12,0.22,4.6,Employed,0,Late,3.0,0,1,1929.492784,16.7
CUST000775,India,Personal,4457.97,27.39,12,657,1264.473,0.22,5.5,Business Owner,4,Defaulted,151.0,0,0,473.25066525000005,71.2
